,a,e
45678,0.051,0.093
45679,0.051,0.093
45680,0.051,0.093
45681,0.051,0.093
45682,0.051,0.093
45683,0.051,0.093
45684,0.051,0.093
45685,0.051,0.093
45686,0.051,0.093
45687,0.051,0.092
45688,0.052,0.092
45689,0.052,0.092
45690,0.052,0.092
45691,0.052,0.092
45692,0.052,0.092
45693,0.052,0.092
45694,0.052,0.092
45695,0.053,0.092
45696,0.053,0.092
45697,0.053,0.092
45698,0.053,0.092
45699,0.053,0.092
45700,0.053,0.092
45701,0.053,0.092
45702,0.053,0.092
45703,0.053,0.093
45704,0.053,0.093
45705,0.052,0.093
45706,0.053,0.093
45707,0.053,0.093
45708,0.053,0.093
45709,0.053,0.093
45710,0.053,0.093
45711,0.054,0.093
45712,0.054,0.093
45713,0.054,0.093
45714,0.054,0.093
45715,0.054,0.093
45716,0.054,0.092
45717,0.054,0.092
45718,0.054,0.092
45719,0.054,0.093
45720,0.054,0.093
45721,0.054,0.093
45722,0.054,0.093
45723,0.054,0.093
45724,0.054,0.093
45725,0.055,0.093
45726,0.055,0.092
45727,0.055,0.092
45728,0.056,0.092
45729,0.056,0.092
45730,0.056,0.091
45731,0.056,0.092
45732,0.056,0.092
45733,0.056,0.092
45734,0.056,0.092
45735,0.056,0.092
45736,0.056,0.093
45737,0.056,0.093
45738,0.056,0.093
45739,0.056,0.093
45740,0.056,0.093
45741,0.056,0.093
45742,0.056,0.093
45743,0.056,0.092
45744,0.056,0.093
45745,0.056,0.093
45746,0.056,0.093
45747,0.056,0.094
45748,0.056,0.093
45749,0.056,0.093
45750,0.055,0.093
45751,0.055,0.093
45752,0.055,0.092
45753,0.055,0.092
45754,0.055,0.092
45755,0.055,0.091
45756,0.055,0.091
45757,0.055,0.091
45758,0.055,0.091
45759,0.055,0.091
45760,0.055,0.091
45761,0.055,0.091
45762,0.055,0.091
45763,0.055,0.091
45764,0.055,0.091
45765,0.055,0.091
45766,0.055,0.09
45767,0.055,0.091
45768,0.055,0.091
45769,0.055,0.091
45770,0.055,0.091
45771,0.055,0.091
45772,0.055,0.091
45773,0.055,0.091
45774,0.055,0.092
45775,0.055,0.092
45776,0.055,0.092
45777,0.056,0.092
45778,0.056,0.092
45779,0.056,0.092
45780,0.056,0.092
45781,0.056,0.092
45782,0.056,0.093
45783,0.056,0.093
45784,0.056,0.093
45785,0.056,0.094
45786,0.056,0.094
45787,0.056,0.093
45788,0.056,0.093
45789,0.056,0.093
45790,0.055,0.093
45791,0.055,0.093
45792,0.055,0.093
45793,0.055,0.093
45794,0.055,0.093
45795,0.055,0.092
45796,0.055,0.092
45797,0.055,0.092
45798,0.055,0.093
45799,0.054,0.093
45800,0.054,0.093
45801,0.055,0.093
45802,0.055,0.093
45803,0.054,0.093
45804,0.054,0.093
45805,0.055,0.093
45806,0.055,0.092
45807,0.055,0.092
45808,0.055,0.092
45809,0.056,0.091
45810,0.056,0.091
45811,0.056,0.091
45812,0.056,0.091
45813,0.056,0.091
45814,0.056,0.091
45815,0.056,0.091
45816,0.056,0.091
45817,0.055,0.091
45818,0.055,0.091
45819,0.055,0.091
45820,0.055,0.091
45821,0.055,0.091
45822,0.055,0.091
45823,0.055,0.091
45824,0.055,0.091
45825,0.055,0.091
45826,0.055,0.091
45827,0.055,0.091
45828,0.055,0.091
45829,0.055,0.091
45830,0.055,0.091
45831,0.055,0.092
45832,0.055,0.092
45833,0.055,0.092
45834,0.055,0.092
45835,0.056,0.092
45836,0.056,0.092
45837,0.056,0.092
45838,0.056,0.091
45839,0.056,0.091
45840,0.056,0.091
45841,0.056,0.091
45842,0.056,0.09
45843,0.056,0.09
45844,0.056,0.09
45845,0.056,0.09
45846,0.056,0.09
45847,0.056,0.09
45848,0.056,0.09
45849,0.056,0.089
45850,0.056,0.089
45851,0.056,0.089
45852,0.055,0.089
45853,0.055,0.089
45854,0.055,0.089
45855,0.055,0.089
45856,0.055,0.088
45857,0.056,0.088
45858,0.056,0.088
45859,0.056,0.088
45860,0.056,0.088
45861,0.056,0.088
45862,0.056,0.088
45863,0.056,0.088
45864,0.056,0.088
45865,0.056,0.088
45866,0.056,0.089
45867,0.055,0.089
45868,0.055,0.089
45869,0.055,0.089
45870,0.054,0.089
45871,0.054,0.089
45872,0.054,0.089
45873,0.055,0.089
45874,0.055,0.089
45875,0.055,0.089
45876,0.055,0.089
45877,0.055,0.089
45878,0.055,0.088
45879,0.055,0.088
45880,0.055,0.087
45881,0.055,0.087
45882,0.055,0.087
45883,0.055,0.087
45884,0.055,0.087
45885,0.055,0.087
45886,0.056,0.086
45887,0.056,0.086
45888,0.056,0.086
45889,0.056,0.086
45890,0.057,0.085
45891,0.057,0.085
45892,0.057,0.085
45893,0.057,0.084
45894,0.057,0.084
45895,0.057,0.084
45896,0.057,0.084
45897,0.057,0.084
45898,0.057,0.085
45899,0.057,0.085
45900,0.057,0.085
45901,0.057,0.086
45902,0.057,0.086
45903,0.057,0.085
45904,0.057,0.085
45905,0.057,0.085
45906,0.057,0.085
45907,0.057,0.086
45908,0.057,0.086
45909,0.057,0.086
45910,0.057,0.086
45911,0.057,0.086
45912,0.057,0.086
45913,0.057,0.086
45914,0.057,0.086
45915,0.057,0.086
45916,0.057,0.086
45917,0.057,0.086
45918,0.057,0.086
45919,0.057,0.086
45920,0.057,0.086
45921,0.058,0.086
45922,0.058,0.086
45923,0.058,0.086
45924,0.058,0.086
45925,0.058,0.086
45926,0.058,0.086
45927,0.058,0.086
45928,0.058,0.086
45929,0.058,0.087
45930,0.058,0.087
45931,0.058,0.088
45932,0.058,0.088
45933,0.059,0.087
45934,0.059,0.087
45935,0.059,0.087
45936,0.059,0.088
45937,0.059,0.088
45938,0.059,0.088
45939,0.059,0.088
45940,0.059,0.089
45941,0.059,0.089
45942,0.059,0.089
45943,0.059,0.09
45944,0.059,0.089
45945,0.059,0.089
45946,0.059,0.089
45947,0.059,0.089
45948,0.059,0.089
45949,0.059,0.089
45950,0.059,0.09
45951,0.059,0.089
45952,0.059,0.09
45953,0.059,0.09
45954,0.059,0.089
45955,0.059,0.089
45956,0.059,0.088
45957,0.059,0.088
45958,0.059,0.088
45959,0.059,0.088
45960,0.059,0.089
45961,0.058,0.089
45962,0.058,0.089
45963,0.058,0.089
45964,0.058,0.089
45965,0.058,0.089
45966,0.058,0.089
45967,0.058,0.088
45968,0.058,0.088
45969,0.058,0.088
45970,0.058,0.088
45971,0.058,0.088
45972,0.058,0.089
45973,0.058,0.089
45974,0.058,0.089
45975,0.058,0.09
45976,0.058,0.09
45977,0.058,0.09
45978,0.058,0.091
45979,0.057,0.091
45980,0.057,0.091
45981,0.057,0.091
45982,0.058,0.091
45983,0.058,0.091
45984,0.058,0.091
45985,0.058,0.091
45986,0.058,0.091
45987,0.058,0.091
45988,0.058,0.092
45989,0.058,0.092
45990,0.058,0.091
45991,0.058,0.091
45992,0.058,0.091
45993,0.058,0.091
45994,0.058,0.091
45995,0.057,0.092
45996,0.057,0.092
45997,0.057,0.092
45998,0.057,0.092
45999,0.057,0.091
46000,0.057,0.091
46001,0.057,0.09
46002,0.057,0.09
46003,0.057,0.09
46004,0.057,0.091
46005,0.057,0.091
46006,0.057,0.091
46007,0.057,0.091
46008,0.057,0.091
46009,0.057,0.091
46010,0.057,0.091
46011,0.056,0.091
46012,0.056,0.091
46013,0.056,0.091
46014,0.056,0.091
46015,0.056,0.092
46016,0.056,0.092
46017,0.056,0.092
46018,0.056,0.092
46019,0.056,0.093
46020,0.056,0.093
46021,0.056,0.093
46022,0.056,0.093
46023,0.056,0.093
46024,0.056,0.093
46025,0.056,0.093
46026,0.055,0.093
46027,0.055,0.093
46028,0.055,0.094
46029,0.055,0.094
46030,0.055,0.093
46031,0.055,0.094
46032,0.055,0.094
46033,0.055,0.094
46034,0.055,0.094
46035,0.055,0.094
46036,0.055,0.094
46037,0.055,0.094
46038,0.054,0.094
46039,0.054,0.094
46040,0.054,0.094
46041,0.054,0.094
46042,0.054,0.094
46043,0.054,0.094
46044,0.054,0.094
46045,0.054,0.094
46046,0.055,0.094
46047,0.055,0.093
46048,0.055,0.093
46049,0.055,0.094
46050,0.055,0.094
46051,0.055,0.094
46052,0.055,0.094
46053,0.055,0.094
46054,0.055,0.094
46055,0.055,0.094
46056,0.055,0.094
46057,0.054,0.094
46058,0.054,0.094
46059,0.054,0.094
46060,0.054,0.094
46061,0.054,0.094
46062,0.053,0.094
46063,0.053,0.094
46064,0.053,0.095
46065,0.053,0.094
46066,0.053,0.094
46067,0.053,0.094
46068,0.053,0.094
46069,0.053,0.094
46070,0.052,0.094
46071,0.052,0.095
46072,0.052,0.095
46073,0.052,0.095
46074,0.052,0.094
46075,0.052,0.094
46076,0.052,0.094
46077,0.052,0.094
46078,0.051,0.095
46079,0.051,0.095
46080,0.051,0.094
46081,0.052,0.094
46082,0.052,0.094
46083,0.052,0.094
46084,0.052,0.094
46085,0.052,0.094
46086,0.052,0.095
46087,0.052,0.095
46088,0.053,0.095
46089,0.053,0.095
46090,0.053,0.095
46091,0.053,0.095
46092,0.053,0.095
46093,0.053,0.094
46094,0.053,0.093
46095,0.053,0.094
46096,0.053,0.095
46097,0.053,0.095
46098,0.053,0.095
46099,0.053,0.096
46100,0.054,0.096
46101,0.054,0.096
46102,0.054,0.096
46103,0.054,0.096
46104,0.054,0.096
46105,0.054,0.096
46106,0.054,0.095
46107,0.054,0.095
46108,0.054,0.095
46109,0.054,0.095
46110,0.054,0.095
46111,0.054,0.095
46112,0.054,0.095
46113,0.054,0.095
46114,0.054,0.096
46115,0.054,0.096
46116,0.054,0.095
46117,0.054,0.096
46118,0.054,0.096
46119,0.054,0.096
46120,0.053,0.096
46121,0.053,0.096
46122,0.053,0.096
46123,0.053,0.096
46124,0.053,0.096
46125,0.054,0.096
46126,0.054,0.096
46127,0.054,0.096
46128,0.054,0.095
46129,0.055,0.095
46130,0.055,0.094
46131,0.055,0.095
46132,0.055,0.095
46133,0.055,0.095
46134,0.056,0.095
46135,0.056,0.094
46136,0.056,0.094
46137,0.056,0.094
46138,0.056,0.094
46139,0.056,0.094
46140,0.056,0.094
46141,0.056,0.094
46142,0.056,0.094
46143,0.055,0.094
46144,0.055,0.094
46145,0.055,0.094
46146,0.055,0.094
46147,0.055,0.094
46148,0.055,0.094
46149,0.055,0.094
46150,0.055,0.093
46151,0.055,0.094
46152,0.055,0.094
46153,0.055,0.093
46154,0.055,0.093
46155,0.055,0.094
46156,0.055,0.094
46157,0.055,0.095
46158,0.055,0.095
46159,0.055,0.095
46160,0.055,0.095
46161,0.055,0.095
46162,0.055,0.095
46163,0.055,0.095
46164,0.055,0.095
46165,0.055,0.095
46166,0.055,0.095
46167,0.055,0.095
46168,0.055,0.095
46169,0.056,0.095
46170,0.056,0.095
46171,0.056,0.095
46172,0.056,0.095
46173,0.056,0.095
46174,0.057,0.095
46175,0.057,0.095
46176,0.057,0.095
46177,0.057,0.095
46178,0.057,0.095
46179,0.057,0.095
46180,0.057,0.095
46181,0.057,0.094
46182,0.057,0.094
46183,0.057,0.094
46184,0.057,0.094
46185,0.057,0.094
46186,0.057,0.094
46187,0.057,0.094
46188,0.056,0.094
46189,0.056,0.094
46190,0.056,0.094
46191,0.057,0.094
46192,0.057,0.094
46193,0.057,0.094
46194,0.057,0.094
46195,0.057,0.094
46196,0.057,0.094
46197,0.057,0.093
46198,0.057,0.093
46199,0.057,0.093
46200,0.057,0.093
46201,0.057,0.093
46202,0.057,0.093
46203,0.057,0.093
46204,0.057,0.093
46205,0.057,0.093
46206,0.056,0.094
46207,0.057,0.094
46208,0.057,0.094
46209,0.057,0.094
46210,0.057,0.094
46211,0.057,0.094
46212,0.057,0.094
46213,0.057,0.094
46214,0.057,0.094
46215,0.057,0.094
46216,0.057,0.095
46217,0.056,0.095
46218,0.056,0.095
46219,0.056,0.095
46220,0.056,0.095
46221,0.056,0.095
46222,0.056,0.095
46223,0.056,0.095
46224,0.056,0.095
46225,0.056,0.095
46226,0.056,0.095
46227,0.056,0.096
46228,0.056,0.096
46229,0.056,0.096
46230,0.056,0.096
46231,0.056,0.096
46232,0.056,0.096
46233,0.056,0.096
46234,0.056,0.096
46235,0.056,0.096
46236,0.056,0.096
46237,0.056,0.096
46238,0.056,0.096
46239,0.056,0.096
46240,0.056,0.095
46241,0.056,0.095
46242,0.056,0.096
46243,0.057,0.096
46244,0.057,0.096
46245,0.057,0.096
46246,0.057,0.096
46247,0.057,0.096
46248,0.057,0.095
46249,0.057,0.095
46250,0.057,0.095
46251,0.057,0.095
46252,0.057,0.095
46253,0.057,0.095
46254,0.057,0.095
46255,0.057,0.095
46256,0.057,0.096
46257,0.057,0.096
46258,0.057,0.096
46259,0.057,0.096
46260,0.057,0.096
46261,0.057,0.097
46262,0.057,0.097
46263,0.056,0.097
46264,0.056,0.097
46265,0.056,0.097
46266,0.056,0.097
46267,0.056,0.097
46268,0.056,0.097
46269,0.056,0.097
46270,0.056,0.096
46271,0.056,0.096
46272,0.056,0.096
46273,0.056,0.096
46274,0.056,0.096
46275,0.056,0.096
46276,0.056,0.097
46277,0.056,0.097
46278,0.056,0.097
46279,0.056,0.097
46280,0.056,0.097
46281,0.056,0.096
46282,0.056,0.096
46283,0.056,0.096
46284,0.056,0.096
46285,0.056,0.096
46286,0.055,0.097
46287,0.055,0.097
46288,0.055,0.098
46289,0.055,0.097
46290,0.055,0.097
46291,0.055,0.096
46292,0.055,0.096
46293,0.055,0.096
46294,0.055,0.096
46295,0.054,0.096
46296,0.054,0.096
46297,0.054,0.096
46298,0.054,0.096
46299,0.055,0.096
46300,0.055,0.096
46301,0.055,0.096
46302,0.055,0.097
46303,0.055,0.097
46304,0.055,0.096
46305,0.055,0.096
46306,0.055,0.096
46307,0.055,0.096
46308,0.055,0.096
46309,0.055,0.096
46310,0.055,0.096
46311,0.055,0.096
46312,0.055,0.097
46313,0.054,0.097
46314,0.055,0.097
46315,0.055,0.097
46316,0.056,0.097
46317,0.056,0.097
46318,0.056,0.097
46319,0.055,0.097
46320,0.055,0.097
46321,0.055,0.097
46322,0.055,0.097
46323,0.055,0.097
46324,0.055,0.097
46325,0.055,0.097
46326,0.055,0.098
46327,0.055,0.098
46328,0.055,0.098
46329,0.055,0.098
46330,0.055,0.098
46331,0.055,0.098
46332,0.056,0.098
46333,0.056,0.098
46334,0.056,0.098
46335,0.056,0.097
46336,0.056,0.097
46337,0.056,0.097
46338,0.056,0.097
46339,0.057,0.097
46340,0.057,0.097
46341,0.057,0.097
46342,0.057,0.097
46343,0.057,0.097
46344,0.057,0.097
46345,0.057,0.097
46346,0.057,0.097
46347,0.057,0.096
46348,0.056,0.096
46349,0.056,0.096
46350,0.056,0.096
46351,0.056,0.096
46352,0.056,0.096
46353,0.055,0.096
46354,0.055,0.096
46355,0.055,0.096
46356,0.055,0.096
46357,0.055,0.096
46358,0.055,0.096
46359,0.055,0.096
46360,0.055,0.096
46361,0.054,0.096
46362,0.054,0.096
46363,0.054,0.096
46364,0.054,0.097
46365,0.054,0.096
46366,0.054,0.096
46367,0.054,0.096
46368,0.054,0.096
46369,0.054,0.095
46370,0.054,0.095
46371,0.054,0.095
46372,0.054,0.095
46373,0.053,0.095
46374,0.053,0.095
46375,0.053,0.095
46376,0.053,0.095
46377,0.053,0.095
46378,0.053,0.095
46379,0.053,0.095
46380,0.053,0.095
46381,0.053,0.095
46382,0.053,0.095
46383,0.053,0.095
46384,0.053,0.095
46385,0.053,0.095
46386,0.053,0.095
46387,0.054,0.094
46388,0.054,0.094
46389,0.054,0.093
46390,0.054,0.093
46391,0.054,0.094
46392,0.054,0.094
46393,0.054,0.094
46394,0.055,0.094
46395,0.055,0.094
46396,0.055,0.094
46397,0.055,0.094
46398,0.055,0.094
46399,0.055,0.094
46400,0.055,0.094
46401,0.055,0.094
46402,0.055,0.095
46403,0.055,0.095
46404,0.055,0.095
46405,0.055,0.095
46406,0.055,0.095
46407,0.055,0.095
46408,0.055,0.095
46409,0.055,0.095
46410,0.055,0.096
46411,0.054,0.096
46412,0.055,0.096
46413,0.055,0.096
46414,0.055,0.096
46415,0.055,0.096
46416,0.055,0.096
46417,0.055,0.095
46418,0.055,0.095
46419,0.055,0.095
46420,0.054,0.095
46421,0.054,0.095
46422,0.054,0.094
46423,0.054,0.094
46424,0.054,0.094
46425,0.054,0.094
46426,0.054,0.094
46427,0.054,0.094
46428,0.054,0.094
46429,0.054,0.094
46430,0.054,0.094
46431,0.054,0.093
46432,0.054,0.094
46433,0.054,0.095
46434,0.054,0.095
46435,0.054,0.095
46436,0.054,0.094
46437,0.055,0.094
46438,0.055,0.094
46439,0.055,0.094
46440,0.055,0.095
46441,0.055,0.095
46442,0.055,0.095
46443,0.056,0.095
46444,0.056,0.095
46445,0.056,0.095
46446,0.056,0.095
46447,0.056,0.095
46448,0.056,0.094
46449,0.056,0.094
46450,0.056,0.094
46451,0.056,0.094
46452,0.056,0.094
46453,0.056,0.094
46454,0.055,0.094
46455,0.055,0.094
46456,0.055,0.094
46457,0.055,0.094
46458,0.055,0.094
46459,0.055,0.094
46460,0.055,0.094
46461,0.055,0.094
46462,0.055,0.094
46463,0.055,0.094
46464,0.055,0.094
46465,0.055,0.094
46466,0.055,0.094
46467,0.056,0.094
46468,0.056,0.094
46469,0.056,0.094
46470,0.056,0.094
46471,0.056,0.094
46472,0.056,0.094
46473,0.056,0.094
46474,0.056,0.094
46475,0.057,0.094
46476,0.057,0.093
46477,0.057,0.093
46478,0.057,0.093
46479,0.057,0.094
46480,0.056,0.095
46481,0.056,0.095
46482,0.056,0.095
46483,0.056,0.095
46484,0.056,0.095
46485,0.056,0.094
46486,0.056,0.093
46487,0.056,0.093
46488,0.056,0.093
46489,0.056,0.093
46490,0.057,0.093
46491,0.057,0.092
46492,0.057,0.092
46493,0.057,0.092
46494,0.057,0.092
46495,0.057,0.092
46496,0.057,0.092
46497,0.057,0.091
46498,0.057,0.092
46499,0.057,0.092
46500,0.057,0.092
46501,0.056,0.092
46502,0.056,0.092
46503,0.056,0.092
46504,0.056,0.092
46505,0.056,0.093
46506,0.056,0.093
46507,0.056,0.092
46508,0.056,0.092
46509,0.056,0.092
46510,0.056,0.091
46511,0.056,0.092
46512,0.056,0.092
46513,0.055,0.092
46514,0.056,0.092
46515,0.056,0.092
46516,0.056,0.092
46517,0.056,0.092
46518,0.056,0.092
46519,0.056,0.093
46520,0.056,0.093
46521,0.056,0.093
46522,0.056,0.093
46523,0.056,0.093
46524,0.056,0.093
46525,0.056,0.092
46526,0.056,0.092
46527,0.056,0.092
46528,0.056,0.092
46529,0.056,0.092
46530,0.056,0.092
46531,0.056,0.092
46532,0.056,0.092
46533,0.056,0.092
46534,0.056,0.092
46535,0.056,0.091
46536,0.056,0.091
46537,0.056,0.091
46538,0.056,0.092
46539,0.056,0.092
46540,0.056,0.092
46541,0.057,0.092
46542,0.057,0.092
46543,0.057,0.092
46544,0.056,0.092
46545,0.056,0.092
46546,0.056,0.092
46547,0.056,0.092
46548,0.056,0.093
46549,0.056,0.093
46550,0.056,0.093
46551,0.056,0.093
46552,0.056,0.093
46553,0.056,0.093
46554,0.056,0.093
46555,0.057,0.093
46556,0.057,0.093
46557,0.057,0.093
46558,0.057,0.093
46559,0.057,0.093
46560,0.057,0.093
46561,0.057,0.093
46562,0.057,0.092
46563,0.057,0.092
46564,0.058,0.092
46565,0.058,0.092
46566,0.058,0.092
46567,0.058,0.092
46568,0.058,0.093
46569,0.058,0.093
46570,0.058,0.092
46571,0.058,0.092
46572,0.058,0.092
46573,0.059,0.092
46574,0.059,0.092
46575,0.059,0.092
46576,0.059,0.092
46577,0.058,0.093
46578,0.058,0.094
46579,0.058,0.094
46580,0.058,0.094
46581,0.058,0.094
46582,0.058,0.094
46583,0.058,0.094
46584,0.058,0.094
46585,0.058,0.094
46586,0.058,0.094
46587,0.058,0.094
46588,0.058,0.095
46589,0.058,0.095
46590,0.058,0.095
46591,0.058,0.094
46592,0.058,0.095
46593,0.058,0.095
46594,0.058,0.095
46595,0.058,0.095
46596,0.058,0.095
46597,0.058,0.095
46598,0.058,0.095
46599,0.058,0.095
46600,0.058,0.095
46601,0.058,0.094
46602,0.058,0.094
46603,0.058,0.094
46604,0.057,0.094
46605,0.057,0.094
46606,0.058,0.094
46607,0.058,0.094
46608,0.058,0.094
46609,0.058,0.094
46610,0.058,0.094
46611,0.058,0.094
46612,0.058,0.094
46613,0.058,0.094
46614,0.057,0.094
46615,0.057,0.094
46616,0.057,0.094
46617,0.057,0.093
46618,0.057,0.093
46619,0.057,0.092
46620,0.057,0.092
46621,0.058,0.092
46622,0.057,0.092
46623,0.057,0.093
46624,0.057,0.093
46625,0.057,0.093
46626,0.057,0.094
46627,0.057,0.094
46628,0.057,0.094
46629,0.057,0.095
46630,0.057,0.095
46631,0.057,0.095
46632,0.058,0.095
46633,0.058,0.094
46634,0.058,0.094
46635,0.058,0.094
46636,0.058,0.094
46637,0.059,0.094
46638,0.059,0.094
46639,0.059,0.094
46640,0.059,0.093
46641,0.059,0.093
46642,0.059,0.093
46643,0.059,0.093
46644,0.059,0.093
46645,0.06,0.093
46646,0.06,0.093
46647,0.06,0.093
46648,0.06,0.094
46649,0.06,0.094
46650,0.06,0.094
46651,0.06,0.094
46652,0.06,0.094
46653,0.06,0.094
46654,0.06,0.094
46655,0.06,0.094
46656,0.06,0.094
46657,0.059,0.094
46658,0.059,0.094
46659,0.059,0.094
46660,0.059,0.095
46661,0.059,0.094
46662,0.059,0.095
46663,0.059,0.095
46664,0.059,0.095
46665,0.06,0.095
46666,0.06,0.094
46667,0.06,0.094
46668,0.06,0.095
46669,0.06,0.094
46670,0.06,0.094
46671,0.06,0.094
46672,0.059,0.094
46673,0.059,0.094
46674,0.059,0.094
46675,0.059,0.094
46676,0.059,0.094
46677,0.059,0.094
46678,0.059,0.093
46679,0.059,0.094
46680,0.059,0.094
46681,0.06,0.094
46682,0.06,0.094
46683,0.06,0.095
46684,0.06,0.095
46685,0.06,0.095
46686,0.06,0.095
46687,0.06,0.095
46688,0.059,0.095
46689,0.059,0.095
46690,0.059,0.094
46691,0.059,0.094
46692,0.059,0.094
46693,0.059,0.094
46694,0.059,0.094
46695,0.058,0.094
46696,0.058,0.094
46697,0.058,0.094
46698,0.058,0.094
46699,0.058,0.094
46700,0.058,0.094
46701,0.058,0.094
46702,0.058,0.094
46703,0.058,0.093
46704,0.058,0.093
46705,0.058,0.093
46706,0.057,0.093
46707,0.057,0.093
46708,0.057,0.093
46709,0.058,0.093
46710,0.058,0.093
46711,0.057,0.093
46712,0.057,0.093
46713,0.057,0.093
46714,0.057,0.093
46715,0.057,0.093
46716,0.057,0.093
46717,0.057,0.093
46718,0.057,0.093
46719,0.057,0.092
46720,0.057,0.092
46721,0.057,0.092
46722,0.057,0.093
46723,0.057,0.093
46724,0.057,0.093
46725,0.056,0.093
46726,0.056,0.093
46727,0.056,0.093
46728,0.055,0.093
46729,0.055,0.093
46730,0.055,0.093
46731,0.055,0.092
46732,0.055,0.092
46733,0.055,0.092
46734,0.055,0.092
46735,0.056,0.092
46736,0.056,0.091
46737,0.056,0.091
46738,0.056,0.092
46739,0.057,0.092
46740,0.057,0.091
46741,0.057,0.091
46742,0.057,0.091
46743,0.057,0.091
46744,0.057,0.09
46745,0.057,0.09
46746,0.057,0.09
46747,0.057,0.089
46748,0.057,0.089
46749,0.057,0.089
46750,0.057,0.089
46751,0.057,0.089
46752,0.057,0.089
46753,0.057,0.089
46754,0.057,0.089
46755,0.057,0.089
46756,0.057,0.089
46757,0.057,0.089
46758,0.057,0.089
46759,0.057,0.09
46760,0.057,0.09
46761,0.057,0.09
46762,0.057,0.09
46763,0.057,0.09
46764,0.058,0.09
46765,0.058,0.09
46766,0.058,0.09
46767,0.058,0.089
46768,0.058,0.089
46769,0.058,0.089
46770,0.058,0.089
46771,0.058,0.089
46772,0.058,0.089
46773,0.058,0.089
46774,0.058,0.088
46775,0.058,0.088
46776,0.058,0.088
46777,0.057,0.088
46778,0.057,0.088
46779,0.057,0.088
46780,0.057,0.088
46781,0.057,0.088
46782,0.057,0.087
46783,0.057,0.087
46784,0.057,0.087
46785,0.057,0.086
46786,0.058,0.086
46787,0.058,0.086
46788,0.058,0.087
46789,0.058,0.087
46790,0.058,0.087
46791,0.058,0.088
46792,0.058,0.089
46793,0.058,0.089
46794,0.058,0.089
46795,0.058,0.089
46796,0.058,0.089
46797,0.059,0.089
46798,0.059,0.088
46799,0.059,0.088
46800,0.059,0.089
46801,0.058,0.089
46802,0.058,0.089
46803,0.059,0.089
46804,0.059,0.089
46805,0.058,0.089
46806,0.059,0.089
46807,0.059,0.089
46808,0.059,0.089
46809,0.059,0.089
46810,0.059,0.089
46811,0.059,0.089
46812,0.059,0.089
46813,0.059,0.09
46814,0.059,0.09
46815,0.059,0.09
46816,0.059,0.09
46817,0.059,0.09
46818,0.059,0.09
46819,0.059,0.09
46820,0.059,0.09
46821,0.059,0.09
46822,0.059,0.09
46823,0.059,0.09
46824,0.059,0.09
46825,0.059,0.091
46826,0.059,0.091
46827,0.059,0.091
46828,0.059,0.091
46829,0.059,0.091
46830,0.059,0.091
46831,0.06,0.09
46832,0.06,0.09
46833,0.06,0.091
46834,0.06,0.091
46835,0.059,0.091
46836,0.059,0.091
46837,0.059,0.091
46838,0.059,0.091
46839,0.059,0.091
46840,0.059,0.091
46841,0.059,0.092
46842,0.059,0.092
46843,0.059,0.092
46844,0.059,0.092
46845,0.059,0.092
46846,0.059,0.092
46847,0.059,0.092
46848,0.059,0.092
46849,0.059,0.092
46850,0.059,0.092
46851,0.059,0.092
46852,0.059,0.092
46853,0.059,0.092
46854,0.059,0.092
46855,0.059,0.093
46856,0.059,0.093
46857,0.058,0.093
46858,0.058,0.093
46859,0.058,0.093
46860,0.058,0.093
46861,0.058,0.093
46862,0.058,0.094
46863,0.058,0.094
46864,0.058,0.094
46865,0.058,0.094
46866,0.058,0.093
46867,0.058,0.093
46868,0.058,0.093
46869,0.058,0.093
46870,0.058,0.094
46871,0.058,0.094
46872,0.058,0.094
46873,0.057,0.094
46874,0.058,0.094
46875,0.058,0.094
46876,0.058,0.095
46877,0.058,0.095
46878,0.059,0.095
46879,0.059,0.095
46880,0.059,0.095
46881,0.06,0.095
46882,0.059,0.095
46883,0.059,0.095
46884,0.06,0.095
46885,0.06,0.095
46886,0.059,0.096
46887,0.059,0.096
46888,0.059,0.096
46889,0.059,0.096
46890,0.058,0.096
46891,0.058,0.096
46892,0.058,0.096
46893,0.058,0.096
46894,0.058,0.096
46895,0.058,0.096
46896,0.058,0.096
46897,0.058,0.096
46898,0.058,0.096
46899,0.058,0.096
46900,0.058,0.096
46901,0.058,0.095
46902,0.058,0.096
46903,0.058,0.097
46904,0.058,0.097
46905,0.058,0.097
46906,0.058,0.097
46907,0.058,0.096
46908,0.058,0.096
46909,0.058,0.096
46910,0.058,0.096
46911,0.058,0.096
46912,0.058,0.096
46913,0.058,0.096
46914,0.058,0.096
46915,0.058,0.096
46916,0.057,0.096
46917,0.057,0.096
46918,0.057,0.096
46919,0.057,0.096
46920,0.057,0.097
46921,0.056,0.097
46922,0.056,0.097
46923,0.056,0.097
46924,0.056,0.097
46925,0.056,0.097
46926,0.056,0.097
46927,0.056,0.098
46928,0.056,0.098
46929,0.056,0.097
46930,0.056,0.097
46931,0.056,0.096
